Tipo Muert.,Zona,Subzona,Distrito,Circuito,Cod. Subcircu,Subcircuito,Provincia,código de provincia,Cantón,código de cantón,Coord. Y,Coord. X,Coord. Y Rev,Coord. X Rev,Area del Hecho,Lugar,Tipo Lugar,Fecha Infracción,Hora Infracción,Arma,Tipo Arma,Presun. Motiva.,Presun. Motiva. Obser,Probable Causa M.,Edad,Med. Edad,Sexo,Género,Etnia,Estado Civil,Nacionalidad,Discapacidad,Prof Reg Civ,Antecedentes,Anio_i,Mes_i,Hora,Rango Edad
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S01,MONTE SINAI 1,GUAYAS,9,GUAYAQUIL,901,-2.12444,-79.993,-2.12444,-79.993,URBANO,INTERIOR DE TAXI,PRIVADO,2023-01-08,16:45:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,43,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,NEGOCIO PROPIO,NO,2023,enero,16,42-46
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,9,GUAYAQUIL,901,-2.12315,-79.95677,-2.12315,-79.95677,URBANO,CASA/VILLA,PRIVADO,2023-01-08,19:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,enero,19,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,9,GUAYAQUIL,901,-2.12315,-79.95677,-2.12315,-79.95677,URBANO,CASA/VILLA,PRIVADO,2023-01-08,19:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,19,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,9,GUAYAQUIL,901,-2.12315,-79.95677,-2.12315,-79.95677,URBANO,CASA/VILLA,PRIVADO,2023-01-08,19:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,19,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,POSORJA,09D10C02S01,POSORJA 1,GUAYAS,9,GUAYAQUIL,901,-2.70164,-80.28041,-2.70164,-80.28041,URBANO,VIA PUBLICA,PUBLICO,2023-01-09,03:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,3,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVO GUAYAQUIL,09D08C06S03,NUEVO GUAYAQUIL 3,GUAYAS,9,GUAYAQUIL,901,-2.10807,-79.96381,-2.10807,-79.96381,URBANO,CASA/VILLA,PRIVADO,2023-01-09,15:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,BACH. CC SOCIALES,SI,2023,enero,15,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,9,GUAYAQUIL,901,-2.27747,-79.8792,-2.27747,-79.8792,URBANO,VIA PUBLICA,PUBLICO,2023-01-09,21:45:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,2,M,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,NO,2023,enero,21,1-5
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S01,MONTE SINAI 1,GUAYAS,9,GUAYAQUIL,901,-2.12577,-79.98419,-2.12577,-79.98419,URBANO,TERRENO BALDIO,PUBLICO,2023-01-10,03:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,enero,3,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAISO LA FLOR,09D08C03S01,PARAISO LA FLOR 1,GUAYAS,9,GUAYAQUIL,901,-2.10338,-79.95627,-2.10338,-79.95627,URBANO,VIA PUBLICA,PUBLICO,2023-01-10,11:30:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,enero,11,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S04,TRINITARIA NORTE 4,GUAYAS,9,GUAYAQUIL,901,-2.23452,-79.9294,-2.23452,-79.9294,URBANO,VIA PUBLICA,PUBLICO,2023-01-10,20:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,20,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,VICTORIA,09D03C02S02,VICTORIA 2,GUAYAS,9,GUAYAQUIL,901,-2.1962,-79.88174,-2.1962,-79.88174,URBANO,VIA PUBLICA,PUBLICO,2023-01-10,22:20:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,58,A,HOMBRE,MASCULINO,ASIATICO/A,SOLTERO,CHINA POPULAR,NINGUNA,LAS PERMI.POR.LA.LEY,NO,2023,enero,22,54-58
ASESINATO,ZONA 8,D.M. GUAYAQUIL,MODELO,ATARAZANA,09D05C01S05,ATARAZANA 5,GUAYAS,9,GUAYAQUIL,901,-2.15746,-79.89141,-2.15746,-79.89141,URBANO,HOSPITALES,PRIVADO,2023-01-11,02:40:00,ARMA DE FUEGO,PISTOLA             ,TRANSNACIONAL,TRAFICO INTERNACIONAL DE DROGA,HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,AFRO,VIUDO,ECUADOR,NINGUNA,COMERCIANTE,NO,2023,enero,2,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,GUASMO,09D01C01S02,GUASMO 2,GUAYAS,9,GUAYAQUIL,901,-2.28401,-79.88471,-2.28401,-79.88471,URBANO,TRANSPORTE PRIVADO,PRIVADO,2023-01-11,10:50:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,NO,2023,enero,10,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,JUAN MONTALVO,09D06C04S06,JUAN MONTALVO 6,GUAYAS,9,GUAYAQUIL,901,-2.12525,-79.92942,-2.12525,-79.92942,URBANO,VIA PUBLICA,PUBLICO,2023-01-11,15:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,15,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S08,FLOR DE BASTION 8,GUAYAS,9,GUAYAQUIL,901,-2.09662,-79.96153,-2.09662,-79.96153,URBANO,VIA PUBLICA,PUBLICO,2023-01-11,15:45:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,37,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,NO,2023,enero,15,34-38
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAISO LA FLOR,09D08C03S02,PARAISO LA FLOR 2,GUAYAS,9,GUAYAQUIL,901,-2.09887,-79.95424,-2.09887,-79.95424,URBANO,TRANSPORTE PRIVADO,PRIVADO,2023-01-11,17:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MONTUBIO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,17,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,9,GUAYAQUIL,901,-2.28507,-79.87494,-2.28507,-79.87494,URBANO,VIA PUBLICA,PUBLICO,2023-01-11,18:15:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,COMERCIANTE,SI,2023,enero,18,34-38
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,GUAYAS,9,GUAYAQUIL,901,-2.12226,-79.96798,-2.12226,-79.96798,URBANO,CASA/VILLA,PRIVADO,2023-01-11,20:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,enero,20,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S01,TRINITARIA NORTE 1,GUAYAS,9,GUAYAQUIL,901,-2.23965,-79.91804,-2.23965,-79.91804,URBANO,VIA PUBLICA,PUBLICO,2023-01-11,08:30:00,ARMA DE FUEGO,REVOLVER            ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,49,A,HOMBRE,MASCULINO,MULATO/A,CASADO,ECUADOR,NINGUNA,EMPLEADO,SI,2023,enero,8,46-50
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FORTIN,09D08C02S02,FORTIN 2,GUAYAS,9,GUAYAQUIL,901,-2.11345,-79.95031,-2.11345,-79.95031,URBANO,PATIOS DE COMIDAS,PRIVADO,2023-01-12,13:05:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,NO,2023,enero,13,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S01,TRINITARIA SUR 1,GUAYAS,9,GUAYAQUIL,901,-2.24612,-79.91629,-2.24612,-79.91629,URBANO,HOSPITALES,PRIVADO,2023-01-12,21:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,42,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,21,32-42
ASESINATO,ZONA 8,D.M. GUAYAQUIL,CEIBOS,LOS CEIBOS,09D09C01S01,LOS CEIBOS 1,GUAYAS,9,GUAYAQUIL,901,-2.16334,-79.93142,-2.16334,-79.93142,URBANO,VIA PUBLICA,PUBLICO,2023-01-13,10:45:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,55,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,TLGO PESQUERO,NO,2023,enero,10,54-58
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTION POPULAR SUR,09D07C02S01,BASTION POPULAR SUR 1,GUAYAS,9,GUAYAQUIL,901,-2.10036,-79.92861,-2.10036,-79.92861,URBANO,VIA PUBLICA,PUBLICO,2023-01-13,19:34:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,77,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,COMERCIANTE,NO,2023,enero,19,mayor a 62
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S02,TRINITARIA SUR 2,GUAYAS,9,GUAYAQUIL,901,-2.24491,-79.91927,-2.24491,-79.91927,URBANO,VIA PUBLICA,PUBLICO,2023-01-13,17:20:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ELECTRICISTA,SI,2023,enero,17,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S02,TRINITARIA SUR 2,GUAYAS,9,GUAYAQUIL,901,-2.24491,-79.91927,-2.24491,-79.91927,URBANO,VIA PUBLICA,PUBLICO,2023-01-13,17:20:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,17,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S02,TRINITARIA SUR 2,GUAYAS,9,GUAYAQUIL,901,-2.24491,-79.91927,-2.24491,-79.91927,URBANO,VIA PUBLICA,PUBLICO,2023-01-13,17:20:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,enero,17,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,PROGRESO,09D10C03S01,PROGRESO 1,GUAYAS,9,GUAYAQUIL,901,-2.24219,-79.9355,-2.24143,-79.93389,URBANO,VIA PUBLICA,PUBLICO,2023-01-13,18:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,18,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,9,GUAYAQUIL,901,-2.12551,-79.95684,-2.12551,-79.95684,URBANO,VIA PUBLICA,PUBLICO,2023-01-14,00:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,0,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,9,GUAYAQUIL,901,-2.12267,-79.95449,-2.12267,-79.95449,URBANO,VIA PUBLICA,PUBLICO,2023-01-14,13:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,NO,2023,enero,13,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,GARAY,09D03C04S01,GARAY 1,GUAYAS,9,GUAYAQUIL,901,-2.19605,-79.89741,-2.19605,-79.89741,URBANO,VIA PUBLICA,PUBLICO,2023-01-14,22:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,22,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,GUASMO,09D01C01S03,GUASMO 3,GUAYAS,9,GUAYAQUIL,901,-2.27154,-79.89449,-2.27154,-79.89449,URBANO,VIA PUBLICA,PUBLICO,2023-01-15,08:20:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,49,A,HOMBRE,MASCULINO,MONTUBIO/A,CASADO,ECUADOR,NINGUNA,MECANICO AUTOMOTRIZ,NO,2023,enero,8,46-50
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,POSORJA,09D10C02S01,POSORJA 1,GUAYAS,9,GUAYAQUIL,901,-2.70927,-80.25002,-2.70927,-80.25002,URBANO,VIA PUBLICA,PUBLICO,2023-01-15,01:10:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,enero,1,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,7 LAGOS,09D01C04S03,7 LAGOS 3,GUAYAS,9,GUAYAQUIL,901,-2.24515,-79.88947,-2.24515,-79.88947,URBANO,VIA PUBLICA,PUBLICO,2023-01-15,05:35:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,enero,5,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,CHALA,09D04C02S01,CHALA 1,GUAYAS,9,GUAYAQUIL,901,-2.20513,-79.91894,-2.20513,-79.91894,URBANO,CASA/VILLA,PRIVADO,2023-01-15,18:40:00,ARMA DE FUEGO,OTRO,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,18,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S01,FLORIDA 1,GUAYAS,9,GUAYAQUIL,901,-2.13748,-79.93989,-2.13748,-79.93989,URBANO,VIA PUBLICA,PUBLICO,2023-01-15,20:20:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,20,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTION POPULAR NORTE,09D07C03S01,BASTION POPULAR NORTE 1,GUAYAS,9,GUAYAQUIL,901,-2.08244,-79.92601,-2.08244,-79.92601,URBANO,VIA PUBLICA,PUBLICO,2023-01-15,21:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,42,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,21,32-42
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTION POPULAR NORTE,09D07C03S01,BASTION POPULAR NORTE 1,GUAYAS,9,GUAYAQUIL,901,-2.07944,-79.9241,-2.07944,-79.9241,URBANO,VIA PUBLICA,PUBLICO,2023-01-16,01:50:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,enero,1,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,GUAYAS,9,GUAYAQUIL,901,-2.1216,-79.96854,-2.1216,-79.96854,URBANO,VIA PUBLICA,PUBLICO,2023-01-16,09:10:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,41,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,EMPLEADO,SI,2023,enero,9,32-42
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S06,MONTE SINAI 6,GUAYAS,9,GUAYAQUIL,901,-2.11753,-80.0022,-2.11753,-80.0022,URBANO,VIA PUBLICA,PUBLICO,2023-01-16,10:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,enero,10,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,9,GUAYAQUIL,901,-2.12269,-79.95431,-2.12269,-79.95431,URBANO,VIA PUBLICA,PUBLICO,2023-01-16,20:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,enero,20,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SUBURBIO,09D04C06S05,SUBURBIO 5,GUAYAS,9,GUAYAQUIL,901,-2.21558,-79.93104,-2.21558,-79.93104,URBANO,VIA PUBLICA,PUBLICO,2023-01-17,19:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,43,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,FISICA,OBRERO,SI,2023,enero,19,42-46
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,JUAN MONTALVO,09D06C04S04,JUAN MONTALVO 4,GUAYAS,9,GUAYAQUIL,901,-2.11701,-79.9187,-2.11701,-79.9187,URBANO,VIA PUBLICA,PUBLICO,2023-01-17,20:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,enero,20,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SUBURBIO,09D04C06S04,SUBURBIO 4,GUAYAS,9,GUAYAQUIL,901,-2.22531,-79.93375,-2.22531,-79.93375,URBANO,VIA PUBLICA,PUBLICO,2023-01-17,03:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ZAPATERO,SI,2023,enero,3,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S01,MONTE SINAI 1,GUAYAS,9,GUAYAQUIL,901,-2.12455,-79.99317,-2.12455,-79.99317,URBANO,VIA PUBLICA,PUBLICO,2023-01-18,08:50:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,enero,8,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S01,MONTE SINAI 1,GUAYAS,9,GUAYAQUIL,901,-2.12455,-79.99317,-2.12455,-79.99317,URBANO,VIA PUBLICA,PUBLICO,2023-01-18,08:50:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,enero,8,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,MAPASINGUE,09D06C06S04,MAPASINGUE 4,GUAYAS,9,GUAYAQUIL,901,-2.13978,-79.93621,-2.13978,-79.93621,URBANO,VIA PUBLICA,PUBLICO,2023-01-18,23:50:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,enero,23,26-30
